coordinates	CONTROL_1	CONTROL_2	CONTROL_3	CONTROL_4	CONTROL_5	CANCER_1	CANCER_2	CANCER_3	CANCER_4	CANCER_5	AVG_CONTROL	AVG_CANCER	DIFF	ABSDIFF	max_PTBP1_binding_3ss_core	max_PTBP1_binding_5ss_core	max_PTBP1_binding_3ss_5ss_core	max_RBFOX1_binding_5ss_core	gene_id
1:148866414-148866505:+	0.025749839470646546	0.08587033500835262	0.04864069774592565	0.03364943497433221	0.0	0.08550760079578498	0.0	0.05169610005017848	0.020377768186362534	0.015954833298897048	0.0387820614398514	0.0347072604662446	-0.004074800973606796	0.004074800973606796	1.943495	0.061831	1.943495	0.0	ENSG00000178104
1:108882476-108882625:+	0.8139896980523694	0.8852144937538137	0.8499527917308166	0.5111190337579972	0.9346483416929425	0.9418719843341014	0.9100568392790838	0.908965248376765	0.9562581852938498	0.8714780999108916	0.7989848717975879	0.9177260714389384	0.11874119964135044	0.11874119964135044	0.616407	0.056356	0.616407	0.0	ENSG00000121957
1:39745375-39745498:+	0.9865785498818	0.9691998450794629	0.9533615653128679	0.9761488580843435	0.9748566455637184	0.9393719497377891	0.98086078490133	0.9581106991860472	0.9612323819942598	0.952163713182171	0.9720290927844385	0.9583479058003194	-0.013681186984119131	0.013681186984119131	1.030637	0.0268469999999999	1.030637	0.010213	ENSG00000084072
1:39745414-39745498:+	0.9622866927829734	0.924377494523611	0.8897465996604631	0.9541317276413974	0.9619043891028849	0.9409687201002525	0.982223358836871	0.9655722070224119	0.9516361344693787	0.9482826750173992	0.9384893807422658	0.9577366190892626	0.01924723834699671	0.01924723834699671	0.985764	0.0268469999999999	0.985764	0.010213	ENSG00000084072
1:29068733-29068768:+	0.07389200831765148	0.012492250497935415	0.010161151766637467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019309082116444873	0.0	-0.019309082116444873	0.019309082116444873	0.87636	0.055476	0.87636	0.0	ENSG00000159023
1:25823346-25823439:+	0.0	0.011144668876019427	0.011017007766324223	0.0	0.0	0.0021667978076998296	0.0	0.0	0.006198914576149583	0.006033692588921707	0.00443233532846873	0.0028798809945542237	-0.0015524543339145058	0.0015524543339145058	0.8378639999999999	0.384771	0.8378639999999999	0.0	ENSG00000117640
1:11745988-11746223:+	0.0	0.016704686707050515	0.0	0.0	0.0	0.02026279628502784	0.014975995834356796	0.013046587698113957	0.0066045511735313926	0.014669836609305553	0.003340937341410103	0.013911953520067109	0.010571016178657005	0.010571016178657005	0.829829	0.0550979999999999	0.829829	0.011892	ENSG00000177674
1:11745930-11746223:+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007057342979624987	0.0020846134881290297	0.0	0.0	0.0005580695572183057	0.0005580695572183057	0.0005580695572183057	0.907155	0.0550979999999999	0.907155	0.011892	ENSG00000177674
1:11746127-11746223:+	0.07631080751711966	0.04604007141930813	0.07541143104424514	0.018856337781750183	0.061448379343116186	0.07202706568051287	0.06261899927916834	0.07638228951040074	0.04783661511910984	0.05287506823000902	0.05561340542110786	0.062348007563840166	0.006734602142732304	0.006734602142732304	0.7697240000000001	0.0550979999999999	0.7697240000000001	0.011892	ENSG00000177674
1:11655328-11655699:+	0.04310005865869629	0.0388678982694979	0.04323153346988519	0.04162048532895982	0.03342746902884347	0.056119687777934746	0.035463950911291196	0.03765316937041688	0.044041427023785766	0.038565249869453894	0.040049488951176535	0.0423686969905765	0.0023192080393999656	0.0023192080393999656	0.664504	0.010848	0.664504	0.011948	ENSG00000132879
1:1487863-1487914:+	0.7678166877449178	0.7225663007881015	0.6980473753564433	0.7555432762310272	0.845173326714535	0.9060548925462081	0.9445989710921501	0.8674647645084166	0.8704345409368631	0.7241912641673118	0.757829393367005	0.86254888665019	0.10471949328318497	0.10471949328318497	1.212635	0.42593	1.212635	0.0	ENSG00000160072
1:2399415-2399514:+	1.0	0.9977450167993672	0.9982643602436727	0.9641311997147207	0.9870680836760598	0.9756790266751578	0.9966603250230575	0.9839432187587674	0.9809443880162309	0.9982077501901292	0.9894417320867642	0.9870869417326686	-0.0023547903540955817	0.0023547903540955817	0.956194	0.066416	0.956194	0.011104	ENSG00000157916
1:3730000-3730148:+	0.0	1.0	0.7914126345829553	1.0	0.3617573921779088	0.8343297871903289	0.6302107999717859	0.8112464896854042	0.810916599282969	0.7360807303138532	0.6306340053521728	0.7645568812888683	0.1339228759366955	0.1339228759366955	0.678555	0.0	0.678555	0.0	ENSG00000078900
1:3731463-3731556:+	0.16762977339201268	1.0	1.0	1.0	0.4638049710271699	1.0	0.6302107999717859	0.7742290192069775	0.8381667133827693	0.7360807303138532	0.7262869488838365	0.7957374525750772	0.06945050369124073	0.06945050369124073	0.6476810000000001	0.0	0.6476810000000001	0.0	ENSG00000078900
1:6041831-6041872:+	0.4357423828523234	0.40159403876853006	0.440204816906139	0.3812127471041346	0.3282715817393955	0.1810769022320591	0.16895235782091114	0.21668606628187065	0.24762376822350532	0.3281582798780607	0.3974051134741045	0.22849947488728137	-0.16890563858682314	0.16890563858682314	1.7011200000000002	0.053335	1.7011200000000002	0.0	ENSG00000069424
1:6095939-6096204:+	0.003972769953756528	0.006335843001521712	0.009255722375679797	0.006513275576420402	0.0038237649604454275	0.0	0.0	0.005148112026557805	0.015201004799356516	0.0	0.005980275173564773	0.004069823365182864	-0.0019104518083819088	0.0019104518083819088	0.737446	0.013051	0.737446	0.0	ENSG00000069424
1:6580541-6581299:+	1.0	1.0	1.0	1.0	1.0	0.6336892785167632	1.0	1.0	0.6029991068359687	1.0	1.0	0.8473376770705464	-0.1526623229294536	0.1526623229294536	1.268476	0.0	1.268476	0.0	ENSG00000204859
1:11015524-11015646:+	0.0	0.0026038890820051235	0.0	0.0010346561704356288	0.003939490373927143	0.0015465026295749733	0.0009885849023827291	0.0033383097103466485	0.004135072931861915	0.0036636122699081715	0.001515607125273579	0.002734416488814888	0.0012188093635413088	0.0012188093635413088	0.732043	0.036666	0.732043	0.0	ENSG00000120948
1:11285644-11285732:+	0.7976944087590447	0.6130029475584934	0.6764425301781274	0.719923254769793	0.6846044931531933	0.6607898270113829	0.7303745429964031	0.6397270889173307	0.7542108699995614	0.7752003983570275	0.6983335268837303	0.712060545456341	0.013727018572610716	0.013727018572610716	0.94405	0.071741	0.94405	0.0	ENSG00000120942
1:11981810-11981853:+	0.004754615139119634	0.0036012172155187924	0.0	0.0	0.005051053983148281	0.007642885330428996	0.0040450956666740305	0.005365845466210672	0.003341255823020023	0.0	0.0026813772675573417	0.004079016457266744	0.0013976391897094023	0.0013976391897094023	0.6312629999999999	0.025924	0.6312629999999999	0.0	ENSG00000116688
1:16391375-16391424:+	0.5727200683412166	0.5460916603344811	0.5378394056332632	0.4720018653948216	0.34505244106370897	0.3982116053967348	0.3837763104744915	0.33766486717611793	0.3967347746821976	0.3542380000438188	0.49474108815349827	0.3741251115546721	-0.12061597659882617	0.12061597659882617	0.614696	0.0	0.614696	0.023053	ENSG00000055070
1:16387502-16387794:+	0.0	0.00559038637505247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027607039237609356	0.001118077275010494	0.0005521407847521871	-0.000565936490258307	0.000565936490258307	1.4484609999999998	0.013829	1.4484609999999998	0.0	ENSG00000055070
1:16448060-16448141:+	1.0	1.0	1.0	1.0	1.0	0.9930951914887858	0.998191327260092	0.9983378856450661	0.9991482988643441	0.9981558859452251	1.0	0.9973857178407026	-0.0026142821592973764	0.0026142821592973764	0.8261620000000001	0.0	0.8261620000000001	0.0	ENSG00000157191
1:19614501-19614594:+	0.07423211724208034	0.0	0.020159485797060197	0.008495353721774087	0.011537870481397167	0.007608348699426431	0.007123699366921	0.03154867520585372	0.02656569919360906	0.16481614687581583	0.022884965448462358	0.04753251386832521	0.02464754841986285	0.02464754841986285	1.691571	0.061306	1.691571	0.0	ENSG00000173436
1:23066060-23066071:+	0.4824574244220906	0.3174104613397876	0.4328322195601214	0.4959986664341306	0.2663723718234606	0.1995170196804299	0.25585216237588054	0.18045096783118567	0.15263706565301038	0.22557159982343694	0.39901422871591813	0.2028057630727887	-0.19620846564312944	0.19620846564312944	0.962448	0.884834	0.962448	0.046835	ENSG00000004487
1:24457734-24457833:+	0.003232955161377248	0.002032103979011323	0.002979802877320536	0.002165343087216557	0.002949283299790011	0.0074693138650025965	0.0009239040238528507	0.004351660098345778	0.001319794564224252	0.005390538171237733	0.002671897680943135	0.0038910421445326414	0.0012191444635895063	0.0012191444635895063	0.940305	0.8079339999999999	0.940305	0.011025	ENSG00000001461
1:26112460-26112650:+	0.013432875223372984	0.01307936285894867	0.07365166476372256	0.07771601586949509	0.0	0.08569393254454474	0.02228026742887305	0.07397678169037157	0.1131552431898937	0.10405814428296788	0.035575983743107865	0.0798328738273302	0.04425689008422234	0.04425689008422234	0.908973	0.042917	0.908973	0.0	ENSG00000175087
1:27876588-27876728:+	1.0	1.0	1.0	0.9598571786324215	0.9793362644913575	1.0	0.9765732157515794	0.9856858043050294	0.9435873315819804	0.9901660741871099	0.9878386886247558	0.9792024851651397	-0.008636203459616021	0.008636203459616021	0.853556	0.035188	0.853556	0.0	ENSG00000130775
1:27942275-27942364:+	0.0	0.0	0.0	0.0	0.11636498669138653	0.0	0.0	0.0	0.0	0.0	0.023272997338277306	0.0	-0.023272997338277306	0.023272997338277306	0.7043010000000001	0.010852	0.7043010000000001	0.0	ENSG00000130768
1:28535610-28535656:+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.027742	0.014284	1.027742	0.0	ENSG00000180198
1:29307129-29307146:+	0.20582619457456136	0.22630154551014975	0.2752790896529405	0.2096397819685783	0.09140390784975759	0.042899296220610034	0.00408458344557028	0.0	0.0	0.007742318202410426	0.2016901039111975	0.010945239573718148	-0.19074486433747934	0.19074486433747934	0.6481610000000001	0.040958	0.6481610000000001	0.0	ENSG00000060656
1:31337175-31337275:+	0.980805767631146	0.982376665166047	0.9931478423311098	0.9694488826832343	0.9486223761915713	0.914176023969873	0.9689993350030321	1.0	0.9763177809361558	0.9571126172877541	0.9748803068006217	0.9633211514393629	-0.011559155361258733	0.011559155361258733	0.601872	0.0	0.601872	0.0	ENSG00000121766
1:31310044-31310164:+	0.8053265792094211	0.9201974466336744	0.9138519318262974	0.8032324977381538	0.6451034164431069	1.0	0.9591699204431026	0.949111567453242	1.0	1.0	0.8175423743701307	0.9816562975792689	0.1641139232091382	0.1641139232091382	0.668882	0.6215890000000001	0.668882	0.0	ENSG00000121766
1:32159400-32159531:+	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.212846	0.01383	1.212846	0.0	ENSG00000025800
1:32327406-32327458:+	0.0	0.0	0.0	0.0	0.007764549442235816	0.0	0.0	0.0	0.0028823264058198744	0.0	0.0015529098884471632	0.0005764652811639749	-0.0009764446072831883	0.0009764446072831883	0.78471	0.419234	0.78471	0.011782	ENSG00000116478
1:32657427-32657572:+	0.9394236091264603	0.9122352764647774	0.9294958670256366	0.9577308912419551	0.9580697564956989	0.9926025387643987	0.9595870848916835	0.9473724758977957	0.955736885689947	0.9309135634981531	0.9393910800709057	0.9572425097483956	0.017851429677489983	0.017851429677489983	0.625419	0.02564	0.625419	0.0	ENSG00000162521
1:33081601-33081812:+	0.05359096196496215	0.055291914491542554	0.05681446323623344	0.04885479516766991	0.023028022480517142	0.04518211953003942	0.02088208095599892	0.026530235186990977	0.01703168161696337	0.028508648150128695	0.04751603146818504	0.027626953088024275	-0.019889078380160765	0.019889078380160765	0.586503	1.310048	1.310048	0.0	ENSG00000142920
1:36174898-36175008:+	0.9601319371445872	0.939780775059628	0.9421630707755825	0.9183964309024615	0.9260942827142917	0.7944252317896109	0.8703858053189996	0.8590768433268109	0.8047815018897356	0.8117952045006431	0.9373132993193103	0.82809291736516	-0.10922038195415029	0.10922038195415029	0.478564	1.220831	1.220831	0.0	ENSG00000116871
1:39391868-39391955:+	0.0	0.0012815642371212031	0.004697238303209161	0.0016670458568389258	0.0014035429375861721	0.0	0.0	0.0	0.0	0.002095386578821594	0.0018098782669510923	0.0004190773157643188	-0.0013908009511867736	0.0013908009511867736	0.932102	0.40953	0.932102	0.0	ENSG00000127603
1:40262834-40262983:+	0.11880716162500707	0.11094409410513385	0.08276404755966847	0.08457318453617928	0.01970938117357711	0.04209394128466463	0.03340784286893416	0.03854353924755009	0.0599059898689473	0.014950321244572405	0.08335957379991317	0.03778032690293372	-0.04557924689697945	0.04557924689697945	0.39398	0.93753	0.93753	0.0	ENSG00000084073
1:40824097-40824258:+	1.0	1.0	1.0	1.0	0.9290898144915293	0.7094484146937575	1.0	1.0	1.0	1.0	0.9858179628983059	0.9418896829387515	-0.043928279959554395	0.043928279959554395	0.648008	0.0	0.648008	0.0	ENSG00000117013
1:40980886-40981043:+	0.006064842205619872	0.015246241605836607	0.013703345021279326	0.0	0.0	0.0	0.002702086004721726	0.0	0.013256751433536114	0.0	0.007002885766547161	0.003191767487651568	-0.0038111182788955933	0.0038111182788955933	0.699378	0.400248	0.699378	0.011026	ENSG00000171793
1:42396440-42396500:+	0.290128207875853	0.1444529505206455	0.20025041083026843	0.1416999681122182	0.13593262505352882	0.31518390046380407	0.0	0.0	0.3371741933453479	0.0	0.18249283247850276	0.1304716187618304	-0.05202121371667237	0.05202121371667237	0.615985	0.0	0.615985	0.0	ENSG00000177181
1:42577020-42577229:+	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.110875	0.01332	1.110875	0.012728	ENSG00000186409
1:43307796-43307924:+	1.0	0.9342507424324585	0.9521844661470727	0.9620458717251976	1.0	0.8910354294101983	0.7981635954652214	0.9596382348913548	0.8136094054285741	0.8606588570171217	0.9696962160609459	0.8646211044424941	-0.10507511161845184	0.10507511161845184	0.619899	0.417015	0.619899	0.0	ENSG00000066056
1:43602071-43602097:+	0.933450945986717	0.9638330143512951	0.9516651825861251	0.9662185581171291	0.8159216748456102	0.6445365522029258	0.62754190791313	0.5813649769672624	0.5556373119986023	0.6634775121375251	0.9262178751773753	0.6145116522438892	-0.31170622293348615	0.31170622293348615	0.797093	0.767645	0.797093	0.010139	ENSG00000142949
1:43575910-43575927:+	0.10714853226418893	0.051493387142379256	0.06816353978356063	0.07103198177219894	0.010896887964257754	0.0	0.0	0.0	0.0	0.0	0.06174686578531711	0.0	-0.06174686578531711	0.06174686578531711	0.6456130000000001	0.043239	0.6456130000000001	0.0	ENSG00000142949
1:43709414-43709526:+	0.0	0.0	0.00362697560848881	0.0	0.0	0.0	0.0	0.0	0.0	0.03166629934779455	0.000725395121697762	0.00633325986955891	0.005607864747861148	0.005607864747861148	1.011008	0.012354	1.011008	0.0	ENSG00000126091
1:43911167-43911243:+	0.0	0.4144074216432252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08288148432864503	0.0	-0.08288148432864503	0.08288148432864503	0.690365	0.432208	0.690365	0.0	ENSG00000126091
1:44723803-44723906:+	0.048546154430665955	0.0	0.1705635269034887	0.17087824785869468	0.022842573461503944	0.0	0.0	0.052214147985333116	0.0	0.012893835387610197	0.08256610053087064	0.013021596674588663	-0.06954450385628198	0.06954450385628198	0.914202	0.643359	0.914202	0.0	ENSG00000198520
1:44804650-44804779:+	0.8108267731502788	0.8182341005718268	0.6223494398433742	0.6769984530862772	0.5890628982126992	0.4495981829190505	0.7795483120673747	0.692081566440629	0.6988127824772196	0.7027827217090639	0.7034943329728913	0.6645647131226676	-0.038929619850223696	0.038929619850223696	0.624298	0.0	0.624298	0.0	ENSG00000173846
1:45013292-45013354:+	0.9824495519655144	1.0	0.9552370989580444	0.9191380344456265	0.9153199181695941	0.9330673758664408	0.9311195327717866	0.9567332050205102	0.9464801829053834	0.947227581173543	0.954428920707756	0.9429255755475328	-0.011503345160223222	0.011503345160223222	1.006464	0.394646	1.006464	0.0	ENSG00000126088
1:45013909-45014070:+	0.9980683432132271	0.9978978369235584	1.0	0.9985602005798087	0.9982146696133916	0.9898428572706127	0.9954630034734617	0.9897080094507251	0.9920985347322715	0.9993892230706932	0.9985482100659973	0.9933003255995528	-0.005247884466444419	0.005247884466444419	0.607825	0.433365	0.607825	0.0	ENSG00000126088
1:46175729-46175847:+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.61378	0.024591	0.61378	0.0	ENSG00000117472
1:46273355-46273465:+	1.0	1.0	1.0	1.0	1.0	0.776472109422063	1.0	1.0	1.0	1.0	1.0	0.9552944218844125	-0.04470557811558751	0.04470557811558751	0.48689	0.799236	0.799236	0.0	ENSG00000085999
1:47374909-47374985:+	0.9864431178711578	0.9790088058203368	0.9977156453780978	0.9965044869446126	0.9929691509488134	0.9483350368295482	0.9835781295339775	0.9752738144673074	0.9140204389520531	0.9577464354406554	0.9905282413926038	0.9557907710447084	-0.034737470347895316	0.034737470347895316	0.991679	0.0	0.991679	0.014289	ENSG00000162368
1:51745536-51745631:+	0.4509754684947721	0.27446594205572333	1.0	0.09126455176712928	0.028566314496537536	0.16190653151784262	0.26116181547340706	0.5670931941917479	0.4507415708160525	1.0	0.36905445536283243	0.48818062239981	0.11912616703697759	0.11912616703697759	0.76214	0.013322	0.76214	0.017215	ENSG00000117859
1:52948009-52948080:+	0.9853718743989512	0.9603451339570134	1.0	1.0	1.0	0.8963837011460138	1.0	0.696640757851315	0.8327246305403111	0.7751187905270259	0.989143401671193	0.8401735760129332	-0.14896982565825978	0.14896982565825978	1.031984	0.02459	1.031984	0.0	ENSG00000116171
1:63654990-63655111:+	0.007815359868658122	0.0	0.0	0.0	0.0	0.006573040688089769	0.0009090219605021345	0.001202226191092734	0.0026781739612016216	0.0010957496904651512	0.0015630719737316245	0.0024916424982702823	0.0009285705245386578	0.0009285705245386578	0.959206	0.045374	0.959206	0.010533	ENSG00000079739
1:66634080-66634163:+	0.39608871177138905	0.3938136036248047	0.4707732869389395	0.16484605282636505	0.04224312424921832	0.0	0.0	0.0	0.0	0.027930037763496604	0.29355295588214336	0.005586007552699321	-0.28796694832944403	0.28796694832944403	0.4250259999999999	1.2568039999999998	1.2568039999999998	0.0	ENSG00000118473
1:74204391-74204456:+	0.9234671350812136	0.3227610192192159	0.3274992357897107	0.5483231732010087	0.0	0.47222475998299906	0.3750692009595867	0.0	0.0	0.22623837468291336	0.4244101126582297	0.21470646712509983	-0.20970364553312987	0.20970364553312987	0.436447	0.8087580000000001	0.8087580000000001	0.0	ENSG00000259030
1:78620878-78620971:+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007566313581944107	0.0	0.0015132627163888216	0.0015132627163888216	0.0015132627163888216	1.1909389999999995	0.013822	1.1909389999999995	0.012283	ENSG00000137959
1:84175799-84175807:+	0.4448106193905571	0.47020628550288535	0.42591842640662564	0.19012981283758412	0.604358742400446	0.6172417055805137	1.0	1.0	0.8075188662666206	0.6130351676441574	0.4270847773076197	0.8075591478982584	0.38047437059063877	0.38047437059063877	1.090153	0.013322	1.090153	0.011691	ENSG00000142875
1:93127232-93127299:+	1.0	0.4490007602590777	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8898001520518155	1.0	0.11019984794818449	0.11019984794818449	0.810248	0.03247	0.810248	0.0	ENSG00000143033
1:100485826-100485901:+	0.0	0.0	0.01548055043937044	0.0	0.0	0.0	0.016967854135292972	0.0	0.02080035850916995	0.0	0.0030961100878740882	0.007553642528892584	0.004457532441018496	0.004457532441018496	0.637683	0.432314	0.637683	0.01429	ENSG00000079335
1:107430750-107430917:+	0.01013002202713821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002026004405427642	0.0	-0.002026004405427642	0.002026004405427642	1.0157079999999998	0.0	1.0157079999999998	0.0	ENSG00000162631
1:109201319-109201417:+	0.012523067352494196	0.013887934888965212	0.0	0.0	0.0	0.17888598645351825	0.29779842218552355	0.0	0.0	0.0	0.005282200448291882	0.09533688172780837	0.09005468127951649	0.09005468127951649	0.8930819999999999	0.036429	0.8930819999999999	0.01218	ENSG00000116299
1:109623979-109624089:+	0.09914545540004634	0.08514519497720996	0.0929337444128328	0.0	0.2690631268341737	0.0	0.0	0.0	0.0	0.0	0.10925750432485257	0.0	-0.10925750432485257	0.10925750432485257	1.01814	0.454662	1.01814	0.0	ENSG00000116337
1:109659790-109659959:+	0.04743059172471309	0.04134032957599474	0.050489276644610115	0.03154890056328772	0.04427623480927866	0.07155555116416966	0.027631890274576784	0.06826428844847937	0.07352360196107156	0.10771258642199975	0.04301706666357687	0.06973758365405944	0.02672051699048257	0.02672051699048257	0.934693	0.012407	0.934693	0.0	ENSG00000168765
1:109910813-109911062:+	1.0	0.0	1.0	1.0	0.27517205735926625	1.0	1.0	1.0	1.0	1.0	0.6550344114718533	1.0	0.34496558852814674	0.34496558852814674	0.6266099999999999	0.036306	0.6266099999999999	0.0	ENSG00000184371
1:111231238-111231294:+	1.0	1.0	1.0	1.0	1.0	1.0	0.9965808225445368	1.0	0.9890336953423161	0.9782701130339125	1.0	0.9927769261841531	-0.007223073815846859	0.007223073815846859	1.025057	0.410861	1.025057	0.0	ENSG00000064886
1:111238750-111238932:+	1.0	0.9934044873076889	1.0	1.0	1.0	1.0	1.0	1.0	0.9949993254607383	0.9990631021243309	0.9986808974615379	0.9988124855170138	0.00013158805547597296	0.00013158805547597296	0.935121	0.035955	0.935121	0.011199	ENSG00000064886
1:111449837-111449873:+	0.9064540087532927	0.9087262933818964	1.0	0.959893891539098	1.0	0.909599340038557	0.8269904860425131	0.9358973974101307	0.7813107601870678	1.0	0.9550148387348575	0.8907595967356539	-0.06425524199920363	0.06425524199920363	0.5763469999999999	0.61894	0.61894	0.0	ENSG00000116459
1:113103609-113103735:+	0.0	0.035478877449937864	0.0	0.0	0.0	0.05360814142398487	0.0	0.05399674001435729	0.034041924719874314	0.030008264430934146	0.0070957754899875726	0.03433101411783012	0.027235238627842547	0.027235238627842547	0.675196	0.0390449999999999	0.675196	0.0	ENSG00000198799
1:113906996-113907161:+	0.8646738951380857	0.9511613213880685	0.7472015607238007	0.8444375314242685	0.8524845542230446	0.8055222099174527	0.6552701310880256	0.8143381220293032	0.6203018084241168	0.7055213704594935	0.8519917725794537	0.7201907283836784	-0.13180104419577532	0.13180104419577532	0.047237	0.801417	0.801417	0.0	ENSG00000118655
1:119724319-119724469:+	0.004521700994546222	0.004330186566247563	0.0013992963651577933	0.0029199338251432007	0.004567926882872202	0.003913034340359461	0.0029623020850031746	0.0035347029497097755	0.008350656848096343	0.006916119058742741	0.0035478089267933963	0.005135363056382299	0.0015875541295889031	0.0015875541295889031	0.423932	0.614092	0.614092	0.0	ENSG00000092621
1:147252623-147252735:+	0.9807171047948857	0.8964902061243979	0.891749286917519	0.7525158412105661	0.8544368282167433	0.9504242068090238	0.9490786051083506	0.8611850473098115	0.8631684525138928	1.0	0.8751818534528223	0.9247712623482158	0.04958940889539354	0.04958940889539354	1.310319	0.014276	1.310319	0.0	ENSG00000131778
1:147968332-147968428:+	0.0	0.03021213418824731	0.0	0.0613210435984519	0.0	0.03416994743976496	0.0	0.0	0.010792922601907307	0.0	0.018306635557339843	0.008992574008334453	-0.00931406154900539	0.00931406154900539	0.934459	0.0	0.934459	0.0	ENSG00000188092
1:150497530-150497747:+	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.713937	0.093598	0.713937	0.0	ENSG00000143374
1:150939940-150939974:+	1.0	0.966956902240845	0.9850790027319646	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.990407180994562	1.0	0.009592819005437958	0.009592819005437958	0.823711	0.06329	0.823711	0.010391	ENSG00000143379
