coordinates	CONTROL_1	CONTROL_2	CONTROL_3	CONTROL_4	CONTROL_5	CANCER_1	CANCER_2	CANCER_3	CANCER_4	CANCER_5	AVG_CONTROL	AVG_CANCER	DIFF	ABSDIFF	max_PTBP1_binding_3ss_core	max_PTBP1_binding_5ss_core	max_PTBP1_binding_3ss_5ss_core	max_RBFOX1_binding_5ss_core	gene_id
1:81941193-81942045:+	0.0966151459079283	0.07225396359203239	0.09834986675851527	0.12533513301013394	0.06378710362763887	0.005895320611877404	0.004355616634492805	0.005099964598835906	0.0022375152718028535	0.0	0.09126824257924974	0.0035176834234017934	-0.08775055915584795	0.08775055915584795	0.046162	0.011029	0.046162	0.175261	ENSG00000117114
1:32668320-32668398:+	0.0	0.0	0.0	0.01516883220462828	0.0	0.0	0.007756271488908163	0.0	0.0	0.0034692944117270513	0.003033766440925656	0.002245113180127043	-0.000788653260798613	0.000788653260798613	0.043315	0.045795	0.045795	0.941314	ENSG00000162521
1:28516725-28516867:+	0.4617103581093421	0.3414403122040001	0.32162251000036524	1.0	0.6769348733973547	0.811862069392274	0.5476802189905438	1.0	0.7887561689022897	0.5317982988618134	0.5603416107422123	0.7360193512293842	0.17567774048717189	0.17567774048717189	0.026244	0.0	0.026244	0.187391	ENSG00000180198
1:1326836-1327032:+	0.88366840394384	0.9181085409405055	0.905795725126068	0.9189813552307375	0.9709484488311964	0.9745097466649169	0.9576538501041643	0.9242147723082851	0.9560156063887172	0.9488123500376962	0.9195004948144694	0.952241265100756	0.032740770286286636	0.032740770286286636	0.0305189999999999	0.016436	0.0305189999999999	0.412939	ENSG00000224051
1:12003758-12003889:+	0.0008658696557360832	0.0	0.0	0.0	0.0038299247337490647	0.008982564318573163	0.005203915394103925	0.0042372245878125984	0.0	0.0014807210490062946	0.0009391588778970295	0.003980885069899197	0.003041726192002167	0.003041726192002167	0.0461559999999999	0.0	0.0461559999999999	0.494969	ENSG00000116688
1:12402568-12402702:+	0.00538472701324066	0.0	0.009089929614102196	0.014942241689853236	0.0	0.0	0.0	0.0	0.0	0.0	0.005883379663439219	0.0	-0.005883379663439219	0.005883379663439219	0.023436	0.011072	0.023436	0.449666	ENSG00000048707
1:13610387-13610516:+	0.9144413935519377	1.0	1.0	1.0	1.0	0.997317911057549	0.9970957348166968	0.9979020359738103	0.9952331847485045	0.9859385207367212	0.9828882787103875	0.9946974774666565	0.011809198756268957	0.011809198756268957	0.013185	0.025207	0.025207	0.335852	ENSG00000162493
1:13778418-13782831:+	0.9856197978274434	0.9526929581442868	0.9823883733854091	0.9542293413464777	0.8393296957970128	0.9303535080838757	0.8848613714858397	0.8706564625899095	0.925134862175989	0.9439613092318937	0.9428520333001261	0.9109935027135017	-0.03185853058662447	0.03185853058662447	0.03856	0.0	0.03856	0.148413	ENSG00000116731
1:15391210-15391263:+	0.4503066848363147	0.198225485696803	0.3205948259426781	0.0	0.0	0.05775655536593872	0.0	0.0396492208459937	0.3046259793479369	0.0	0.19382539929515916	0.08040635111197386	-0.1134190481831853	0.1134190481831853	0.028602	0.012355	0.028602	0.102043	ENSG00000142621
1:19625392-19625632:+	0.11065311732818944	0.12785040399158004	0.10739038333260949	0.12968936373347698	0.1805269112212026	0.18662577776188854	0.19655849943710824	0.17900844043600037	0.2047551576726654	0.19746782054730733	0.1312220359214117	0.19288313917099398	0.061661103249582266	0.061661103249582266	0.023793	0.0	0.023793	0.216611	ENSG00000173436
1:23793008-23793039:+	1.0	0.9747522768472705	0.9961074080989825	0.9960643678142038	0.9942929985912426	0.962910419883173	0.9795571026983396	1.0	0.9934942205961733	1.0	0.9922434102703399	0.9871923486355373	-0.005051061634802623	0.005051061634802623	0.023843	0.0	0.023843	0.496103	ENSG00000011009
1:24793177-24793213:+	0.08273876947861418	0.06786857295390175	0.11710969016113261	0.0	0.032571807653040255	0.016742148222603892	0.021471240537058508	0.043740851637651276	0.020982228544003403	0.021412263494932863	0.060057768049337754	0.02486974648724999	-0.035188021562087765	0.035188021562087765	0.0381839999999999	0.013194	0.0381839999999999	0.128815	ENSG00000169504
1:25456653-25456831:+	1.0	0.9908909260172002	1.0	1.0	1.0	1.0	0.992428440832443	1.0	1.0	1.0	0.99817818520344	0.9984856881664885	0.00030750296304848934	0.00030750296304848934	0.038755	0.0	0.038755	0.154747	ENSG00000204178
1:28574589-28574718:+	0.0919752174989344	0.07018238737315147	0.13602447709337812	0.13355765288876836	0.13602350262334498	0.08757409538254768	0.1437323938495848	0.1572502303512407	0.17094951055899707	0.21380352727904625	0.11355264749551545	0.1546619514842833	0.041109303988767845	0.041109303988767845	0.041098	0.035741	0.041098	0.147483	ENSG00000180098
1:28993330-28993542:+	0.9848653107846559	1.0	1.0	0.9649908085068686	1.0	1.0	1.0	1.0	1.0	0.9950492075288176	0.9899712238583049	0.9990098415057636	0.009038617647458613	0.009038617647458613	0.0256489999999999	0.038288	0.038288	0.154758	ENSG00000159023
1:31318167-31318236:+	0.12187035281620096	0.06425273938673885	0.1127425636248492	0.0490773472996677	0.12610792451829728	0.13338471921379758	0.10390173082460326	0.15572011193022625	0.12840567667123373	0.14672810736359496	0.0948101855291508	0.13362806920069115	0.03881788367154035	0.03881788367154035	0.0142	0.0256489999999999	0.0256489999999999	0.197525	ENSG00000121766
1:32229135-32229208:+	0.9789386124900568	0.9867661738543255	0.9959424013461902	0.99646435332604	0.9909815272730429	0.9969024081178832	0.979254337524595	0.9736010606344098	0.9665095177747215	0.9833950769786566	0.989818613657931	0.9799324802060532	-0.009886133451877832	0.009886133451877832	0.01646	0.0	0.01646	0.133548	ENSG00000084623
1:32230927-32231019:+	1.0	1.0	0.9488331079188984	1.0	1.0	1.0	1.0	1.0	1.0	0.8279277933314713	0.9897666215837797	0.9655855586662943	-0.024181062917485452	0.024181062917485452	0.046154	0.047239	0.047239	0.197919	ENSG00000084623
1:35966955-35967075:+	0.9321156959237545	0.9256096995453167	0.9340409125877872	0.964719672561667	0.995385948432818	0.5740459103209147	0.4139473665681244	0.43991144643168695	0.545207121964085	0.46299954481811756	0.9503743858102686	0.4872222780205857	-0.46315210778968285	0.46315210778968285	0.044163	0.048763	0.048763	0.167783	ENSG00000126070
1:40267391-40267507:+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015364916413444527	0.0	0.0	0.00030729832826889054	0.00030729832826889054	0.00030729832826889054	0.042932	0.039005	0.042932	0.148292	ENSG00000084073
1:42536476-42536601:+	0.1879329458558683	0.10858639153608661	0.15582416636513036	0.23651054346995173	0.2127886750217569	0.30857959479773023	0.48074235031733925	0.25791840312337455	0.11944862451971494	0.13039010334390178	0.1803285444497588	0.2594158152204121	0.07908727077065333	0.07908727077065333	0.035931	0.044021	0.044021	0.108862	ENSG00000186409
1:42675288-42675327:+	0.008781892843125238	0.031052885948025563	0.007993228129772724	0.0	0.012461798700796422	0.006557209675865421	0.009295736847526931	0.003027849864379224	0.002532477679637541	0.006143646540430521	0.012057961124343989	0.005511384121567928	-0.006546577002776061	0.006546577002776061	0.032643	0.027031	0.032643	0.15017	ENSG00000171960
1:43603611-43604189:+	0.29438597799595034	0.24580348439935323	0.3035495226898504	0.24003894202323378	0.485300174002284	0.4886553063033786	0.5350761035527559	0.513726647480584	0.5867614080593162	0.552438990551201	0.3138156202221344	0.5353316911894471	0.22151607096731274	0.22151607096731274	0.019257	0.023159	0.023159	0.289202	ENSG00000142949
1:43879335-43879507:+	0.002349415977156799	0.008789082496517109	0.012158301613073687	0.011056445365059092	0.01710400883007615	0.01059039464921574	0.016747029905824815	0.01943452715275776	0.027907851171633313	0.05746908728626889	0.010291450856376567	0.026429778033140106	0.01613832717676354	0.01613832717676354	0.027686	0.0	0.027686	0.115636	ENSG00000126091
1:43879027-43879231:+	0.0	0.0	0.0643884197828707	0.0	0.0	0.0	0.0	0.0	0.0	0.039142678271715005	0.01287768395657414	0.007828535654343001	-0.005049148302231139	0.005049148302231139	0.048164	0.012355	0.048164	0.381607	ENSG00000126091
1:43819114-43819236:+	0.003550318699465554	0.00535942534494355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017819488088818207	0.0	-0.0017819488088818207	0.0017819488088818207	0.029788	0.0241919999999999	0.029788	0.20337	ENSG00000126091
1:45602255-45602365:+	0.971135678017601	0.994997267110678	1.0	0.9815542842587945	0.9745292861632026	0.9601373962470738	0.9948202824934221	0.9635186637603509	0.9411894967104726	0.9533826803845508	0.9844433031100553	0.9626097039191741	-0.021833599190881237	0.021833599190881237	0.036252	0.039569	0.039569	0.361805	ENSG00000132780
1:45617463-45617591:+	0.9591780378315695	0.9465705136404726	0.9587725127851863	0.9725915271506209	0.9774032384895087	0.9843108221580325	0.9746517975814446	0.9489287237141351	0.9484768022357882	0.9709640812301512	0.9629031659794716	0.9654664453839104	0.0025632794044387897	0.0025632794044387897	0.040962	0.01428	0.040962	0.931274	ENSG00000132780
1:47368469-47368615:+	0.9688056754632948	0.982010114021231	1.0	1.0	0.9970198217836298	0.8459773892825802	0.9551154605286355	0.9339568954501021	0.9095282534815864	0.9127000771799164	0.9895671222536311	0.9114556151845641	-0.078111507069067	0.078111507069067	0.023166	0.0	0.023166	0.15651	ENSG00000162368
1:51756320-51756358:+	0.27209945167785116	0.30798269686293545	0.3785433524715429	0.24931128391762947	0.4235591196763624	0.5702231509698548	0.3784881957780651	0.32964494377049913	0.6862162890885874	0.6472919640223631	0.32629918092126425	0.5223729087258739	0.1960737278046097	0.1960737278046097	0.01646	0.0	0.01646	0.114642	ENSG00000117859
1:52083340-52083541:+	0.8106063746461891	0.808942148918537	0.833333438698858	0.869466830108147	0.8545663500214902	0.7630814765290057	0.7579968581836312	0.7463748405081608	0.7782106750369591	0.7532675518628433	0.8353830284786442	0.7597862804241201	-0.0755967480545241	0.0755967480545241	0.012649	0.0	0.012649	0.241193	ENSG00000134717
1:52059835-52059901:+	0.35438134076505773	0.3455577725172328	0.32157595676774176	0.29092998985647067	0.3078741172577948	0.46355059380308167	0.44078731236643026	0.41328874724705866	0.3901738015199984	0.4479133788603205	0.3240638354328596	0.43114276675937796	0.10707893132651836	0.10707893132651836	0.032027	0.010171	0.032027	0.210692	ENSG00000134717
1:52071150-52071327:+	0.0	0.0026990605816533896	0.0026641440639502394	0.0	0.009753214508424278	0.006963474642049974	0.0	0.006633290882099442	0.0	0.01398193105799707	0.0030232838308055813	0.005515739316429296	0.002492455485623715	0.002492455485623715	0.041837	0.048457	0.048457	0.463283	ENSG00000134717
1:52805471-52805524:+	0.0	0.0	0.0	0.0	0.0015115398915859937	0.0	0.0	0.0	0.0	0.003902704298034747	0.00030230797831719877	0.0007805408596069493	0.0004782328812897506	0.0004782328812897506	0.044093	0.0222769999999999	0.044093	0.134347	ENSG00000162378
1:54068756-54068897:+	0.9052953389472918	1.0	1.0	0.860462744020891	1.0	0.9618838158466059	0.9765757495208146	1.0	1.0	0.9430913057052415	0.9531516165936365	0.9763101742145324	0.023158557620895914	0.023158557620895914	0.030515	0.011705	0.030515	0.114258	ENSG00000116205
1:59315720-59315736:+	0.0	0.0	0.0	0.0	0.009176693626064488	0.0	0.0	0.0048978438352649	0.004396970237052918	0.005842022299992903	0.0018353387252128977	0.003027367274462144	0.0011920285492492463	0.0011920285492492463	0.044648	0.0	0.044648	0.111683	ENSG00000172456
1:61372697-61372744:+	0.0	0.0	0.006522851290553906	0.0	0.0	0.0	0.03406110219894633	0.0	0.0	0.0	0.0013045702581107811	0.006812220439789266	0.005507650181678484	0.005507650181678484	0.028944	0.0	0.028944	0.101842	ENSG00000162599
1:66590470-66590606:+	0.0025622847460699378	0.0	0.008864574934287049	0.012212722568962914	0.0	0.0	0.0	0.06909948902045365	0.0	0.0	0.00472791644986398	0.013819897804090731	0.009091981354226751	0.009091981354226751	0.0392039999999999	0.0	0.0392039999999999	0.226838	ENSG00000118473
1:66635944-66636015:+	0.5313044395197158	0.4499444708476034	0.49714934951593315	0.5693978022410441	0.35084545832982755	0.26709989290506586	0.3409146856522263	0.13318737229705135	0.26958187347605356	0.212693099574962	0.4797283040908248	0.24469538478107183	-0.23503291930975295	0.23503291930975295	0.044007	0.016459	0.044007	0.116906	ENSG00000118473
1:70424285-70424416:+	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9511186847712254	1.0	1.0	1.0	0.9902237369542451	-0.009776263045754852	0.009776263045754852	0.016461	0.028881	0.028881	0.140088	ENSG00000116761
1:74240808-74240835:+	0.9234671350812136	0.3227610192192159	0.4035731420890337	0.5483231732010087	0.0	0.616480764144926	0.45334076819628044	0.0	0.0	0.255520747138012	0.43962489391809434	0.2650684558958437	-0.17455643802225063	0.17455643802225063	0.048429	0.013825	0.048429	0.248869	ENSG00000259030
1:74734118-74734182:+	0.0	0.0	0.0	0.0	0.0	0.7011080319245715	0.3774865287443271	0.6878403418560717	0.5600667488761766	0.5600494731547869	0.0	0.5773102249111867	0.5773102249111867	0.5773102249111867	0.013154	0.014567	0.014567	0.966395	ENSG00000162623
1:89929808-89929878:+	0.00873607789715154	0.0	0.007713762153056396	0.010278619860251536	0.0027693040976902437	0.015567531837068068	0.024466330290778614	0.013466124820102772	0.0	0.002662185845017192	0.005899552801629944	0.011232434558593329	0.0053328817569633855	0.0053328817569633855	0.022474	0.026679	0.026679	0.480826	ENSG00000171492
1:92175063-92175249:+	0.5296503063441849	0.5298281995323135	0.4767775831200255	0.5656539467573675	0.7329207164127517	0.2985197973289595	0.46341076937516074	0.6150521599103831	0.6393251376962601	0.592384760905663	0.5669661504333285	0.5217385250432853	-0.045227625390043213	0.045227625390043213	0.0	0.048808	0.048808	0.694141	ENSG00000189195
1:93236248-93236390:+	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.042931	0.01275	0.042931	0.104668	ENSG00000122483
1:100017682-100017815:+	0.5973150583119067	0.5222296250808367	0.536746880253249	0.9717004679899826	0.6120403402112955	0.5239110063687119	0.5018812669175022	0.6442544787188056	0.6056474846443877	0.701894043967558	0.6480064743694541	0.595517656123393	-0.05248881824606111	0.05248881824606111	0.032758	0.04381	0.04381	0.197569	ENSG00000117620,ENSG00000283761
1:100043073-100043229:+	0.908744847711107	0.7140799923659821	0.7269857121602186	1.0	0.8887948741338149	1.0	0.3840706764739416	0.7462434345741038	1.0	0.5352389964653338	0.8477210852742244	0.7331106215026759	-0.11461046377154849	0.11461046377154849	0.026377	0.022172	0.026377	0.128525	ENSG00000283761
1:100267500-100267538:+	0.43828487681885275	0.441117207995784	0.3937516795588895	0.24043327051507765	0.29918481085031234	0.6446179422978142	0.5012931810239902	0.6267815160970609	0.44348254546857563	0.5353794869029739	0.3625543691477832	0.550310934358083	0.18775656521029976	0.18775656521029976	0.016462	0.016007	0.016462	0.174387	ENSG00000137996
1:103577490-103577608:+	0.7907945442053177	0.7176162233603749	0.6809186310107389	0.7391499176766179	0.790491636995133	0.5618892075705486	0.9843087865166733	0.8768804834169937	0.6844635088188006	0.8172697458970861	0.7437941906496364	0.7849623464440205	0.041168155794384154	0.041168155794384154	0.010981	0.046285	0.046285	0.16934	ENSG00000240038
1:107418580-107418645:+	0.16308781993855462	0.10054141141647464	0.13188826884307286	0.13126353017675468	0.05386692373644085	0.24384934627075264	0.02672281905146181	0.19007589316337922	0.04325492298167101	0.039804881133055796	0.11612959082225953	0.10874157252006408	-0.007388018302195445	0.007388018302195445	0.033414	0.02206	0.033414	0.480276	ENSG00000162631
1:108924000-108924214:+	1.0	1.0	1.0	0.970259812481277	0.9708340917434407	0.9738293029909125	1.0	0.9962380811787367	0.9914900720256573	0.9877412607921403	0.9882187808449435	0.9898597433974894	0.001640962552545866	0.001640962552545866	0.046934	0.02183	0.046934	0.199639	ENSG00000121957
1:109671473-109671583:+	0.9662347704807429	1.0	1.0	1.0	0.9480964913964596	1.0	1.0	1.0	1.0	1.0	0.9828662523754405	1.0	0.017133747624559548	0.017133747624559548	0.049358	0.022369	0.049358	0.101875	ENSG00000213366
1:112646755-112646794:+	0.0	0.0	0.0	0.0	0.001995564787104239	0.0	0.0011156410113656496	0.0014257639689062257	0.0	0.0	0.0003991129574208478	0.0005082809960543751	0.0001091680386335273	0.0001091680386335273	0.034184	0.027113	0.034184	0.154473	ENSG00000116489
1:113979975-113980126:+	0.0049948441974715495	0.0	0.0	0.0	0.005558626670330928	0.0	0.02480747389418438	0.0017773581008556445	0.030457868115885255	0.008671700039392126	0.0021106941735604956	0.01314288003006348	0.011032185856502985	0.011032185856502985	0.0455239999999999	0.033087	0.0455239999999999	0.112413	ENSG00000116774
1:145630687-145630807:+	1.0	1.0	1.0	1.0	1.0	0.9898709373596841	0.9964055239924343	1.0	1.0	1.0	1.0	0.9972552922704236	-0.0027447077295763567	0.0027447077295763567	0.030525	0.043592	0.043592	0.223759	ENSG00000117262
1:150490601-150490725:+	1.0	0.9664692315927912	0.9788193509486842	0.9566928063991778	0.9576615462636358	0.9679554107958993	1.0	0.987566653683638	1.0	0.9879541558548952	0.9719285870408578	0.9886952440668866	0.016766657026028753	0.016766657026028753	0.044273	0.022417	0.044273	0.261446	ENSG00000143374
1:151638888-151639119:+	0.9769687435629062	0.9962436480813779	0.9934839991359941	0.9941331942647443	0.9987661665022389	1.0	1.0	0.9957580951018448	0.9923551799377023	0.997530432181147	0.9919191503094524	0.9971287414441388	0.005209591134686331	0.005209591134686331	0.033578	0.0	0.033578	0.114632	ENSG00000143376
1:158973647-158973771:+	0.0	1.0	0.0	1.0	0.4787278994773723	0.0	0.26747059344579754	0.1925783749200257	0.0	0.29220627753972594	0.49574557989547446	0.15045104918110982	-0.34529453071436467	0.34529453071436467	0.024347	0.037203	0.037203	0.243884	ENSG00000163564
1:167376553-167376587:+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01650988852020827	0.0	0.0	0.0	0.0033019777040416537	0.0033019777040416537	0.0033019777040416537	0.025875	0.024598	0.025875	0.210761	ENSG00000143190
1:168050892-168050933:+	0.023901716342071097	0.03186302413637299	0.030562376737753624	0.016831863783829948	0.07668019697295407	0.04184955333884765	0.09671246051340612	0.1554749085120936	0.14398898902354962	0.18014489254654928	0.03596783559459634	0.12363416078688927	0.08766632519229292	0.08766632519229292	0.044051	0.012348	0.044051	1.818158	ENSG00000143164
1:169800883-169800971:+	0.1673293547690056	0.3154587356247283	0.5636579971935708	0.4645794670031921	0.5992646644232653	0.750322362371369	0.7005633198179393	0.6252592568705193	0.7540959079255675	0.8337604329407239	0.42205804380275236	0.7328002559852238	0.31074221218247144	0.31074221218247144	0.010981	0.03536	0.03536	0.2496	ENSG00000000460
1:169807791-169807929:+	1.0	1.0	0.501923578064037	1.0	0.5102954413299241	0.3914498800860977	0.378429944223948	0.46258023548647076	0.40610328597898016	0.2961456164807815	0.8024438038787922	0.38694179245125565	-0.41550201142753657	0.41550201142753657	0.011539	0.013969	0.013969	0.119793	ENSG00000000460
1:180836522-180836716:+	0.9953219751320208	1.0	0.9906378079757115	0.9985152304803523	0.986840964345625	0.5394983126635076	0.2961696899131756	0.44705054574076025	0.366247283232567	0.36572434892379635	0.9942631955867419	0.40293803609476136	-0.5913251594919806	0.5913251594919806	0.043044	0.049356	0.049356	0.115171	ENSG00000143324
1:182795730-182795840:+	0.022170480217045634	0.022657112621817202	0.01768965153881778	0.020709498016636494	0.010867255801509297	0.06256041710748401	0.05177046000408864	0.0673431016180617	0.020894038547058805	0.04903354140825233	0.01881879963916528	0.0503203117369891	0.03150151209782382	0.03150151209782382	0.049079	0.012405	0.049079	0.219946	ENSG00000135838
1:182791248-182791330:+	0.0	0.07779955898821274	0.0	0.054989523898988334	0.0	0.0	0.0	0.0	0.0	0.1969454720615339	0.02655781657744021	0.03938909441230678	0.012831277834866567	0.012831277834866567	0.04034	0.0	0.04034	0.15162	ENSG00000135838
1:183527626-183527731:+	0.019511701894249216	0.011484449825571527	0.019778190008247393	0.006766989575381983	0.009662108375187002	0.010491399295798743	0.011977705702090884	0.014336052467122159	0.013870173543128842	0.01202533318707253	0.013440687935727424	0.012540132839042631	-0.0009005550966847929	0.0009005550966847929	0.036587	0.031917	0.036587	0.337993	ENSG00000116698
1:183501131-183501267:+	0.004056697369615553	0.0038597374689009452	0.02246040291545907	0.02669734568711957	0.00846548853948486	0.0	0.18410849031873744	0.0	0.03282030392839662	0.05653061354798751	0.013107934396116	0.05469188155902431	0.04158394716290831	0.04158394716290831	0.038661	0.025093	0.038661	0.22236	ENSG00000116698
1:184058161-184058240:+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047986	0.010924	0.047986	0.220359	ENSG00000198860
1:185093061-185093276:+	0.87702908620605	0.8533379202715063	0.8333962715506347	0.9641556714146602	1.0	0.7925903158536497	0.8025891784687255	0.8132044462033571	0.8180655880654703	0.8388174816532694	0.9055837898885702	0.8130534020488944	-0.09253038783967582	0.09253038783967582	0.035638	0.0247949999999999	0.035638	1.300473	ENSG00000121481
1:192576285-192576365:+	0.9950824161115387	0.959342116771193	0.9881957686558062	1.0	1.0	0.9949241714439371	0.9983826219920836	0.9922502617427866	0.9947212485360628	0.9920667239790195	0.9885240603077076	0.9944690055387779	0.005944945231070364	0.005944945231070364	0.049203	0.038748	0.049203	0.132802	ENSG00000090104
1:196677476-196677667:+	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.023056	0.0	0.023056	1.035154	ENSG00000000971
1:201787653-201787768:+	0.006162919179293826	0.0076180099053984665	0.01042542323418375	0.010328996845490643	0.008152508943233855	0.014025375929641305	0.009378763340890049	0.012636694663349803	0.01822780486619127	0.011495781526574872	0.008537571621520109	0.013152884065329459	0.00461531244380935	0.00461531244380935	0.0387049999999999	0.026097	0.0387049999999999	0.116292	ENSG00000134369
1:207324559-207324750:+	1.0	1.0	1.0	1.0	0.9645045878809851	0.8794466777666019	1.0	1.0	0.6533864110907289	0.705085739394696	0.9929009175761971	0.8475837656504053	-0.14531715192579187	0.14531715192579187	0.025071	0.0	0.025071	0.140874	ENSG00000196352
1:207770321-207770362:+	0.8622082316589331	0.9839704023182442	0.9638692495508436	0.9909544431195514	1.0	0.9960374303729653	0.8959508574280333	0.9101969873467065	0.9541282975163594	0.9695019684620878	0.9602004653295145	0.9451631082252305	-0.015037357104284	0.015037357104284	0.034068	0.025457	0.034068	0.184415	ENSG00000117335
1:207785619-207785682:+	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0248649999999999	0.023834	0.0248649999999999	1.038132	ENSG00000117335
1:210015684-210017099:+	0.2837414890633433	0.08196591598146233	0.13739905785733733	0.32449601004585166	0.20631806333741995	0.09459780359907875	0.20980877251677202	0.13414546587508558	0.33401682219525514	0.07915326632260947	0.2067841072570829	0.17034442610176018	-0.03643968115532273	0.03643968115532273	0.027993	0.013968	0.027993	0.146355	ENSG00000143469
1:213071006-213071041:+	0.9033460982858652	1.0	0.9069276664009593	0.975874332364349	0.984685170735708	0.8588475929133175	0.9555321210122056	1.0	1.0	0.9797996338319136	0.9541666535573764	0.9588358695514874	0.0046692159941109646	0.0046692159941109646	0.031617	0.0	0.031617	0.102634	ENSG00000136643
1:220657790-220657834:+	0.9891028198551709	0.9774975298019873	0.972266201399307	0.9698896875096669	0.9338922953072132	0.758233742460477	0.9292845859699342	0.7689340555706053	0.8075889329888191	0.9267886176518708	0.968529706774669	0.8381659869283412	-0.13036371984632777	0.13036371984632777	0.041594	0.0	0.041594	0.4681929999999999	ENSG00000116141
