coordinates	CONTROL_1	CONTROL_2	CONTROL_3	CONTROL_4	CONTROL_5	CANCER_1	CANCER_2	CANCER_3	CANCER_4	CANCER_5	AVG_CONTROL	AVG_CANCER	DIFF	ABSDIFF	max_PTBP1_binding_3ss_core	max_PTBP1_binding_5ss_core	max_PTBP1_binding_3ss_5ss_core	max_RBFOX1_binding_5ss_core	gene_id
1:1626650-1626754:+	0.8116022481318482	0.8840540985899619	0.9038518787155554	0.8549215152863481	1.0	0.8163006691999976	0.9599405275539866	0.7874306857436943	0.7924362340186482	0.9272356606170626	0.8908859481447428	0.856668755426678	-0.03421719271806478	0.03421719271806478	0.402674	0.0	0.402674	0.421062	ENSG00000197530
1:931039-931089:+	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.427324	0.407408	0.427324	0.492853	ENSG00000187634
1:1051032-1051043:+	0.41619559736233075	0.380376310540084	0.3759528702936741	0.40287016470776066	0.21035029603024644	0.0751471493195665	0.012033034503980456	0.05565998852705149	0.034666800948454576	0.07576012548694784	0.35714904778681916	0.05065341975720017	-0.306495628029619	0.306495628029619	2.291536	1.263823	2.291536	0.687596	ENSG00000188157
1:1454345-1454500:+	1.0	0.9066187843397849	1.0	1.0	1.0	0.6555018576281961	0.7494355495251017	1.0	1.0	0.8660434284150844	0.981323756867957	0.8541961671136764	-0.12712758975428062	0.12712758975428062	0.555674	0.036306	0.555674	0.3031979999999999	ENSG00000215915
1:1489692-1489811:+	0.23615095059773833	0.287130808673772	0.285989960270288	0.15483094377212295	0.137063945627891	0.12579353863898834	0.027806461901934535	0.09640229190183983	0.08859306593994566	0.2603265372677579	0.22023332178836244	0.11978437913009325	-0.10044894265826919	0.10044894265826919	0.4230819999999999	0.076897	0.4230819999999999	0.52952	ENSG00000160072
1:1520548-1520617:+	0.9764612528800879	0.948950080159318	0.9081525737050717	0.9449716267347491	0.9893428779882356	0.9753099231641513	0.9867002735011828	0.9681890550318225	0.9705518971885816	0.9487959910068691	0.9535756822934924	0.9699094279785214	0.01633374568502899	0.01633374568502899	0.574861	0.0	0.574861	0.397051	ENSG00000197785
1:2171553-2171645:+	0.0020621750309452788	0.0027245945426044083	0.004724547371284847	0.004230558700046468	0.004984929848043154	0.0	0.0	0.0	0.0	0.0	0.0037453610985848317	0.0	-0.0037453610985848317	0.0037453610985848317	0.486672	0.043271	0.486672	0.440687	ENSG00000067606
1:3873014-3873137:+	0.02416374471822019	0.34421582072033613	0.07633926345937062	0.14474540497209257	0.30207657527169746	0.0323262557476551	0.034666443451034284	0.07941578103168277	0.0	0.11289424505858266	0.1783081618283434	0.05186054505779096	-0.12644761677055244	0.12644761677055244	0.4466219999999999	0.035181	0.4466219999999999	0.544234	ENSG00000169598
1:6040517-6040645:+	0.9984346613624595	0.9980357467625118	0.9983129606597694	1.0	1.0	1.0	1.0	1.0	1.0	0.9554421237806157	0.9989566737569481	0.9910884247561231	-0.007868249000824945	0.007868249000824945	0.407973	0.514285	0.514285	0.550485	ENSG00000069424
1:5995863-5996084:+	0.0014495556427415888	0.0023645081924282656	0.000659163613753149	0.0007118654246886777	0.004280518618509284	0.0	0.0	0.0	0.025988940791212587	0.03068896453782394	0.0018931222984241928	0.011335581065807305	0.009442458767383113	0.009442458767383113	0.498714	0.062273	0.498714	0.682647	ENSG00000069424
1:6073354-6073384:+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.401957	0.44812	0.44812	0.428108	ENSG00000069424
1:6027356-6027459:+	0.12027865562162042	0.1038977466382379	0.0	0.0	0.33735968251814435	0.0	0.0	0.0	0.0	0.0	0.11230721695560053	0.0	-0.11230721695560053	0.11230721695560053	0.344401	0.072878	0.344401	0.501172	ENSG00000069424
1:6450444-6450470:+	0.0	0.8610245762561939	0.7263241053757018	0.0	0.7919172256827984	0.8544489830482036	0.7787540003586123	0.7966593087193203	0.7465695669544309	0.9089289324706833	0.47585318146293887	0.8170721583102502	0.3412189768473113	0.3412189768473113	1.1802579999999998	0.788377	1.1802579999999998	0.361871	ENSG00000187017
1:6628499-6628691:+	1.0	1.0	1.0	1.0	1.0	1.0	0.9908821500987517	1.0	1.0	1.0	1.0	0.9981764300197504	-0.001823569980249573	0.001823569980249573	1.0372819999999998	0.0	1.0372819999999998	0.444208	ENSG00000041988
1:7755638-7755668:+	0.6349674104231521	0.6200746002643699	0.6246973140443565	0.7876086009086327	0.6817830434425883	0.593054434883199	0.9464600255978103	0.72392398044745	0.6586550299010531	0.7287980252119834	0.6698261938166199	0.7301782992082992	0.060352105391679345	0.060352105391679345	0.563931	0.044981	0.563931	0.987516	ENSG00000171735
1:6806983-6807088:+	0.0	0.0	0.0	0.0	0.05152203724950538	0.0	0.024383560232943868	0.018614261637287303	0.011201804114086639	0.023149327539460474	0.010304407449901076	0.015469790704755657	0.005165383254854581	0.005165383254854581	0.41537	0.026635	0.41537	0.5417350000000001	ENSG00000171735
1:9609840-9609911:+	1.0	1.0	0.6390204436334707	0.8065377367444482	0.17945169152004486	0.666555535713437	1.0	0.739629891619711	1.0	1.0	0.7250019743795928	0.8812370854666296	0.1562351110870368	0.1562351110870368	0.671431	0.0840289999999999	0.671431	0.427227	ENSG00000188807
1:9611015-9611073:+	0.03362605013541257	0.0	0.12926798562223935	0.13158140690738448	0.0	0.028644286114900355	0.03542318662370622	0.06639784849917504	0.0	0.017773213571008476	0.058895088533007275	0.02964770696175802	-0.029247381571249256	0.029247381571249256	1.170098	0.383235	1.170098	0.412939	ENSG00000188807
1:10107222-10107374:+	0.012112923873549696	0.023424690208402925	0.0	0.0	0.0026811015520795205	0.0	0.005538374804426348	0.014174954293230959	0.018692810442246247	0.04317577480684843	0.007643743126806428	0.016316382869350398	0.00867263974254397	0.00867263974254397	0.529087	0.011028	0.529087	0.921725	ENSG00000130939
1:10106197-10106583:+	0.7355572150287454	0.7287027989586826	0.7159752102363066	0.8764096883080015	0.8671354942711725	0.7831108100966444	0.7462293944260513	0.7472481673332927	0.6443887520443893	0.6975211283037518	0.7847560813605817	0.7236996504408257	-0.06105643091975599	0.06105643091975599	0.884171	0.412775	0.884171	1.055996	ENSG00000130939
1:10279097-10279138:+	0.9676640992233017	0.9123097702644112	0.9536912525259922	0.8827361368925052	0.8304782982081564	0.5205209340089524	0.44059257494569626	0.3493991353361987	0.5741377113452586	0.5585686903601088	0.9093759114228733	0.488643809199243	-0.42073210222363033	0.42073210222363033	1.210064	0.457755	1.210064	0.92166	ENSG00000054523
1:10355370-10355396:+	0.0006656115634088138	0.0	0.0007880150469842752	0.0	0.0	0.007377426310095638	0.0	0.0	0.0	0.0017265572719787493	0.00029072532207861777	0.0018207967164148773	0.0015300713943362594	0.0015300713943362594	0.494778	0.4521369999999999	0.494778	0.506754	ENSG00000054523
1:11671928-11672023:+	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9791856209314237	1.0	1.0	1.0	0.9958371241862848	-0.004162875813715217	0.004162875813715217	0.426861	0.0	0.426861	1.111401	ENSG00000116663
1:11988427-11988516:+	0.0	0.0	0.0011100004742702811	0.0012088577321627604	0.0	0.006525994597097618	0.0	0.0	0.0	0.0	0.0004637716412866083	0.0013051989194195236	0.0008414272781329153	0.0008414272781329153	0.060595	0.385825	0.385825	0.927481	ENSG00000116688
1:12021645-12021840:+	0.982658482840732	0.9802806346991045	0.992536824894462	0.9841617831861224	0.9929688956849729	0.9701383372226302	0.9947093282580285	0.986936738348276	0.9817060977551778	0.9755059868731986	0.9865213242610787	0.9817992976914622	-0.004722026569616511	0.004722026569616511	0.473184	0.04495	0.473184	0.410615	ENSG00000116691
1:15721329-15721388:+	0.42109183215460094	0.42175339385512145	0.38574988201637495	0.41783259764839487	0.5198790227626128	0.4033748430018385	0.6203845720688942	0.5236924143306272	0.5282928759662062	0.7987156052261134	0.433261345687421	0.5748920621187359	0.14163071643131492	0.14163071643131492	0.441627	0.060128	0.441627	1.03744	ENSG00000116786
1:16939894-16940093:+	0.6689570658297284	0.7182039476569557	0.7124194275933237	0.7398071585338359	0.566981213925877	0.368282688790902	0.7072316851763641	0.8273002428676873	0.688162893834662	0.586688106724077	0.6812737627079442	0.6355331234787386	-0.04574063922920557	0.04574063922920557	0.811936	0.01085	0.811936	0.90457	ENSG00000058453
1:17634548-17634562:+	0.7002543389100748	0.7090186975417067	0.6946659281446033	0.5357807287987915	0.43807818192948567	0.5426645079250192	0.43585136675515823	0.4838879558806047	0.4687541370026541	0.470725456828413	0.6155595750649323	0.4803766848783699	-0.13518289018656243	0.13518289018656243	0.498786	0.048031	0.498786	0.522867	ENSG00000074964
1:19617258-19617336:+	0.796167615353928	0.7673635743691631	0.7844104572173967	0.7297870438074618	0.7700091449708988	0.3004780789059835	0.4057239135163386	0.3560079099525647	0.3786201634555456	0.4453634534828451	0.7695475671437697	0.37723870386265546	-0.39230886328111425	0.39230886328111425	0.019391	0.386048	0.386048	0.346503	ENSG00000173436,ENSG00000270136
1:20076761-20076898:+	0.03333302159750362	0.04612766038120107	0.0	0.06084510990331147	0.0	0.10659368285562011	0.15833838694439606	0.09745074746594788	0.1271348112042586	0.19651537739233724	0.028061158376403234	0.137206601172512	0.10914544279610876	0.10914544279610876	0.03882	0.420606	0.420606	0.923332	ENSG00000127472
1:20613842-20613899:+	0.8949860414154706	0.9201669295820504	0.8806860791779343	1.0	0.759729027894275	0.9418696194743706	0.9239879500835104	0.9517698595473822	0.9255354409402001	0.8670925044250031	0.891113615613946	0.9220510748940931	0.030937459280147128	0.030937459280147128	0.426786	0.408069	0.426786	0.904524	ENSG00000158825
1:21553978-21554142:+	0.8900520734578602	0.8674689195380412	0.9137464669552512	0.8599831867286685	0.5622636665990408	1.0	0.8777881357100638	0.8565952314863557	0.9338267629296951	0.9860027105062197	0.8187028626557723	0.9308425681264669	0.11213970547069463	0.11213970547069463	1.226403	0.027143	1.226403	0.941312	ENSG00000162551
1:23793860-23793930:+	1.0	1.0	0.9940906795083009	1.0	1.0	0.991939004724986	1.0	0.9873142012424462	0.9912650908634547	0.9964595641483212	0.9988181359016602	0.9933955721958416	-0.005422563705818617	0.005422563705818617	0.334902	0.0	0.334902	0.378676	ENSG00000011009
1:24514314-24514567:+	1.0	1.0	1.0	1.0	0.6056527692569058	0.8528379904137188	0.717656318662091	1.0	0.7423561713872336	1.0	0.9211305538513812	0.8625700960926087	-0.0585604577587725	0.0585604577587725	0.318747	0.016458	0.318747	0.696896	ENSG00000117602
1:24647079-24647208:+	0.009288720463566097	0.0032527582711467454	0.01091656405033773	0.0	0.007635376130888103	0.08949276270440311	0.02026934996636477	0.00655513180492686	0.019040635093140502	0.033110753231804374	0.006218683783187734	0.03369372656012792	0.02747504277694019	0.02747504277694019	0.040383	0.43508	0.43508	0.903491	ENSG00000133226
1:26184071-26184141:+	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7894545665882082	1.0	1.0	0.9578909133176416	-0.042109086682358354	0.042109086682358354	0.045485	0.4958289999999999	0.4958289999999999	0.346595	ENSG00000142675
1:26447559-26447660:+	0.9356541332178497	0.9437493730489648	0.9345986193679264	0.9065534704770029	0.9843566169305847	0.812653454993552	0.8584104258507147	0.9137628346821174	0.8767900768599963	0.922688248513763	0.9409824426084658	0.8768610081800287	-0.0641214344284371	0.0641214344284371	0.470801	0.026688	0.470801	0.923331	ENSG00000117682
1:26560726-26560851:+	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.055483	0.0638619999999999	1.055483	0.347315	ENSG00000117676
1:26544075-26544178:+	0.0	0.0	0.0	0.0	0.0	0.0	0.004785723577115217	0.0	0.0	0.008684843893842687	0.0	0.0026941134941915806	0.0026941134941915806	0.0026941134941915806	0.44758	0.058087	0.44758	0.5313289999999999	ENSG00000117676
1:27330985-27331137:+	0.03792698846329937	0.048095951985857546	0.05007109524152601	0.05075525229232555	0.07916797282302232	0.05181557432888451	0.04543283137592182	0.033952018517064586	0.0447786577430359	0.11980618482675358	0.053203452161206165	0.05915705335833208	0.005953601197125916	0.005953601197125916	0.909363	0.398962	0.909363	0.46841	ENSG00000186501
1:27334667-27334754:+	0.01820197643460723	0.027186310368302307	0.025896889138437466	0.01695864717808587	0.01617688920092526	0.04302066303121688	0.02006125821522893	0.018917650718979277	0.021843623644340008	0.01762932645014758	0.02088414246407163	0.024294504411982533	0.003410361947910903	0.003410361947910903	1.027512	0.042534	1.027512	0.904569	ENSG00000186501
1:27730232-27730333:+	0.11273760185291833	0.0	0.0	0.0	0.0	0.0	0.17786252619899634	0.0	0.04573502657914454	0.0	0.022547520370583666	0.04471951055562818	0.022171990185044513	0.022171990185044513	0.4553900000000001	0.0241919999999999	0.4553900000000001	0.919875	ENSG00000009780
1:27965351-27965458:+	0.05045535700560219	0.051190355429148994	0.015167879208070122	0.0	0.015072149239347849	0.053932157778686936	0.042021887069442945	0.037779947677328014	0.0082420944557039	0.00411313980988774	0.02637714817643383	0.029217845358209905	0.0028406971817760765	0.0028406971817760765	0.588719	0.030506	0.588719	0.330142	ENSG00000158156
1:31583149-31583241:+	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.392403	0.029791	0.392403	1.71429	ENSG00000142910
1:32031524-32031640:+	0.9990723644211399	0.9960775965043862	0.9990315687699296	0.9954800623273661	1.0	0.9923484016976193	0.9899547624811962	0.9865780654952929	0.980412341310919	0.995127471907154	0.9979323184045643	0.9888842085784363	-0.009048109826128026	0.009048109826128026	0.519342	0.405711	0.519342	0.314482	ENSG00000121774
1:32302621-32302733:+	0.9605312474521078	0.9776192800244823	1.0	1.0	1.0	0.9891173627104736	0.9858242469331225	1.0	0.9821499255724732	0.9943563977513903	0.9876301054953182	0.990289586593492	0.0026594810981738215	0.0026594810981738215	0.8622460000000001	0.463495	0.8622460000000001	0.92793	ENSG00000116478
1:33083954-33084127:+	0.8558786063238989	0.8798546712614499	0.7950796232583894	0.8149666134832428	0.7716234220937127	0.5989084686537048	0.7259974185120788	0.5622445037707763	0.820000592974104	0.8025908329177718	0.8234805872841389	0.7019483633656872	-0.12153222391845164	0.12153222391845164	0.455609	0.041682	0.455609	0.384462	ENSG00000142920
1:33101833-33101902:+	0.005480489757177188	0.009361169364519957	0.04081010989530255	0.028771913003292744	0.03855532415243164	0.015074595820868371	0.04804544659159879	0.05601893227317229	0.04766686653640117	0.028146158984414846	0.024595801234544815	0.0389904000412911	0.014394598806746282	0.014394598806746282	0.457	0.81837	0.81837	0.408397	ENSG00000142920
1:36319442-36319536:+	0.5809910820316068	0.5583551576173519	1.0	1.0	0.6368775317730546	0.2694588395381619	0.6040295725196365	0.5855585473539546	0.6464944710381518	1.0	0.7552447542844026	0.6211082860899809	-0.1341364681944217	0.1341364681944217	0.546292	0.435164	0.546292	0.580539	ENSG00000214193
1:39378461-39378523:+	0.388690899345915	0.36495437517774637	0.45174815485817804	0.28498928755417835	0.22915810445798424	0.23515319653594305	0.21272949525211296	0.2354224663669759	0.29669687294424546	0.2451347600470569	0.3439081642788004	0.24502735822926686	-0.09888080604953353	0.09888080604953353	0.817779	0.778523	0.817779	0.508534	ENSG00000127603
1:39465095-39465112:+	0.6416756925994171	0.6636802165733536	0.5828181487399763	0.7664288019621811	0.7441295944569993	0.6347506362464582	0.5778185363305556	0.596610260365474	0.5292270809261276	0.5596016712002493	0.6797464908663855	0.579601637013773	-0.10014485385261251	0.10014485385261251	0.501422	0.555633	0.555633	0.4141809999999999	ENSG00000127603
